pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0051189	0.00250295280724559	0.0101087717617485	0.0259551023081566	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	418.798600671835	293.219748051743	237.354387173418	168.081051056361	138.29756292194	278.848541440857	420.426659580405	292.688066686627	165.221700350943	150.770066603446	189.522888598381	233.206191529814
FBgn0013812	0.0154865639906626	0.0308931473098727	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	172.378429558297	117.64989890965	92.0698512523225	36.9778312323994	45.4926193822171	91.8159831573555	103.123520274439	104.963996328997	93.0679198179361	50.9645295560944	77.0207172842736	106.212720894767
FBgn0038874	0.0173186447680444	0.0333302196116768	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	136.514460992477	202.719825813551	197.654543055445	114.295114718325	121.010367556697	139.424270720429	148.452540175291	237.178260935715	208.095685885048	149.708305571027	129.810197670124	126.993470635047
FBgn0002781	0.0418991784683583	0.0580125169999266	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3488.06016857896	4037.20153104576	4434.55705573113	3620.46583975401	4262.65843611374	4249.60643033242	3381.54488460358	4284.34773477493	4998.47928909814	3590.87581163982	3974.7882526592	3880.22777094904
FBgn0038877	0.0191735711824651	0.0356286975178081	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6935.62875974489	7797.47330004265	9590.46872586118	7127.75710513007	6983.11707517032	9018.36990123359	6552.30982666819	7206.18205566384	7760.19138167307	7366.49804292048	6907.6333186862	8439.29336674724
FBgn0043012	0.000337717955839745	0.00307399896630439	0.00711961034164425	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1019.23084859637	895.044230935722	755.986393310354	1052.18737961282	897.114454217321	716.391374758626	1010.83714378901	943.666697765503	592.91584872775	983.190716019654	866.266719118628	753.879421133509
FBgn0000527	0.0406862403995243	0.0569695307987175	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1198.55069142547	1091.4290621926	1046.55546515255	837.043634260677	889.835635116166	1244.61666057749	1065.23196767003	971.926235238694	882.576677824023	751.726810952392	816.07344268618	1176.42133251921
FBgn0011766	0.000380005792544746	0.0033073444023423	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2132.1707763486	2324.94300229916	3012.96476529389	2102.13367854489	2567.60343793233	3406.25962207226	2146.32909230535	2220.39223003648	3240.64588219982	2317.82433376988	2624.76219688991	3520.02810878418
FBgn0038897	0.020659006528924	0.0374310584316323	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	451.191862602253	392.769662513755	378.415535422389	236.434011819281	276.59512584388	455.679323817987	452.156973511001	380.494486692614	402.597181234892	286.675478753031	340.102717895725	415.61499480561
FBgn0038917	0.0258184202669222	0.0431838623187882	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	79.8262526142448	56.1099517876792	58.2827498753234	70.5940414436715	100.993615028522	74.8130233134008	83.8586868165767	59.5468825327964	61.6967108905419	89.1879267231652	92.5979410046885	111.985151378178
FBgn0038929	0.0148825226672053	0.0300741495071253	0.0843660065452099	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	118.004025603666	133.939884912525	88.6911411146225	169.201591396737	115.551253230831	95.2165751261465	125.788030224865	133.223533802189	92.0222128536896	138.028934214422	92.5979410046885	92.3588877345799
FBgn0040582	0.0345799701539335	0.051579257335494	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2376.27714303853	1968.37330868068	1627.69360883693	2923.4897480403	1610.43872613049	1422.58097361088	2357.10903484432	1997.34373783736	952.639044428537	1830.47601988972	1853.68962272937	1271.08919244716
FBgn0038930	0.0459478311794909	0.0613312489078408	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5720.88143735421	4188.33640118354	4080.63716880706	6074.44918517688	4551.99149538464	3322.37835350875	5939.23483250917	3558.68318323119	4205.83341019931	3928.51581994894	4327.87199032194	3539.65437242778
FBgn0038924	0.0182347593269743	0.0344855429027256	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1595.36815007309	1206.3639634351	920.698512523224	1424.20677261756	1201.91500407818	1089.32296066937	1555.91860809675	1035.51019455338	1181.64886959851	1269.86619477269	1255.697312129	1121.00599987846
FBgn0019960	0.00224306637794575	0.00944094630490082	0.0259551023081566	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3886.03452943838	3510.49198361948	2836.42716059907	3614.86313805213	3707.64847965069	3094.53869159976	3695.44834741698	3332.60688344566	3104.70397684778	3652.4579515201	3546.41460034779	3150.59255784586
FBgn0038922	0.0393171881486413	0.0557636279295477	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	4197.24122441275	4184.71640429401	3872.84649533852	4295.03112466021	4654.80481518845	4705.2857541504	4336.85397901404	4388.30246190846	3295.02264434063	4052.74186074192	4611.72362256061	4594.85466479535
FBgn0038938	0.038493839728548	0.0550232795707005	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1338.53585905335	1496.8687138197	1555.05134087638	1353.61273117389	1228.30072331986	1172.07069857661	1215.95095884036	1334.25387641283	1640.71422690272	1177.49298495226	1292.90956879444	1199.51105445286
FBgn0038947	0.00759689488768985	0.0195740652569543	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5829.63024526347	6175.71469353424	7311.5287379826	6255.97672031775	6043.23955873372	7486.9699846214	5703.52392902474	5655.94457142019	6649.65058564332	5941.61473741467	6478.39426505699	7901.30284569331
FBgn0038957	0.042854817504683	0.0588179867613811	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	440.779742696047	480.554587084801	357.298597061765	313.751295305207	316.628630900231	265.246173565694	422.693110575447	436.004292443526	283.386587310794	307.910699401404	262.216599293651	300.166385137385
FBgn0038951	0.000379030894423698	0.00330219285893972	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	208.242398124117	127.604890355851	94.6038838555974	181.52753514087	184.700034691801	102.017759063728	209.646717041442	129.186457020304	113.982059102866	207.043401321633	147.983625343941	107.367206991449
FBgn0038975	0.000193153669113951	0.00224649464421349	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	9675.17319728883	9631.00172458842	11121.0244182392	8949.75569858102	9857.3407677388	11132.4045751653	9312.8471386301	9917.07911469929	11184.8816895803	8786.07254326419	9257.19789651545	11427.1033849609
FBgn0051158	0.0142213897236598	0.0292229085359424	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5091.52663413466	5185.64554424842	5824.05159986021	4643.51917051706	5228.92167179203	5405.80769972134	5033.78765998964	5512.62834566329	6347.44127297609	4702.53961258213	5004.61582084218	5994.09181397424
FBgn0053107	0.0256561553102339	0.0430164358472699	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	311.206694974375	311.319732499381	269.452133481568	285.737786795813	294.792173596767	256.177928315584	349.033453236562	318.929065768876	242.604015705182	327.022397984939	283.851632238671	245.905538593319
FBgn0003676	3.21904218159879e-07	9.54902554502122e-05	0.000106879248575625	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1189.29547373107	1604.56362128315	1826.1928294268	1806.31102868569	1410.27120084873	1223.07957810848	1140.02485050643	1704.65567115073	1878.08970778666	1865.51413395954	1365.60327948971	1131.3963747486
FBgn0038974	0.000142752178125214	0.00188438992511241	0.00340257837864403	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	414.170991824632	381.00467262279	341.249723907691	414.599925939023	364.850807445381	324.189767691403	432.892140053139	349.20714163301	326.260572844899	403.469192319081	359.141546887343	338.264426327899
FBgn0038966	0.000795397005080931	0.00511309055130374	0.013979820618483	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2281.41116167088	1544.83367260594	826.939306202052	1167.60303467152	1636.82444537217	1903.19797186667	2165.59392576322	1375.63391342714	689.120889438425	1078.74920893733	1490.22106925302	1829.86046324136
FBgn0039019	0.0445029569602594	0.0601746044982194	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	362.110392293603	318.559726278437	348.00714418309	364.175610622115	358.481840731871	408.071036254913	376.230865177074	336.086642091885	329.397693737639	334.454725211869	371.257165336555	380.980411905142
FBgn0039026	0.0393532564389108	0.0557957973763055	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	10172.6411483631	10558.6259275299	11055.1395705541	8898.21084292374	9891.00530608164	10626.8499024717	9604.08609149307	10352.0741379473	11226.7099681501	8884.81631927912	9358.44985069814	10923.7474468074
FBgn0039028	0.0253731811946349	0.042722511114769	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	59.0020128018331	51.5849556757696	43.0785542556738	20.1697261267633	30.9349811799076	21.5370824690093	36.2632159206818	43.3985754052584	42.8739855341054	16.9881765186981	27.6928421696265	33.4800968037852
FBgn0040588	0.00519024692388977	0.0156035571124485	0.0418401656425924	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	704.553446986595	499.559570754821	324.356173219191	629.743671291165	382.138002810624	413.738689536232	658.404014059879	469.310175894074	283.386587310794	522.386427949968	405.873218048588	385.598356291871
FBgn0024958	0.00262339571065158	0.0104150578520704	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1307.29949933473	1125.81903264311	919.853834988799	1248.28193917857	1186.44751348822	992.972854886956	1220.48386083045	1072.85315478581	1077.07817317387	1172.18417979017	1142.32973949709	938.597196602668
FBgn0051151	2.45176772653665e-05	0.000767704234147469	0.00111433311047861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2788.13433043956	3078.8073545433	3583.96677856518	2777.81950379146	3209.95922360924	3533.21505557379	2888.59179318181	3260.94877056721	3654.74584004142	2901.79290160012	3079.96329005314	3483.08455369035
FBgn0017590	0.011281104132494	0.025304915611263	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2255.95931301127	2370.19296341826	2766.3189252418	2164.88393760593	2362.88665071236	2569.71399774969	2274.38357352526	2411.14410798052	3174.76634345229	1916.47866351563	2249.17802496435	2624.14689775875
FBgn0039052	0.0498599140431833	0.0644623475414726	0.16207603718473	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	47.4329906838266	42.5349634519504	34.631778911424	20.1697261267633	13.6477858146651	26.0712050940639	9.06580398017045	4.0370767818845	15.6856044636971	16.9881765186981	21.6350329450207	68.1146797042527
FBgn0039048	0.0372043338542384	0.0539044148061588	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1867.24016984625	2660.69771380285	2376.92258187188	2404.67957044634	1976.19938596351	1696.89539242668	1865.28916892007	2838.06497766481	2145.79069063376	2295.52735208909	2038.02010342095	1552.78380003763
FBgn0039040	0.0495366021936854	0.0642099473727218	0.16207603718473	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1213.59042017888	875.13424804332	495.825712707461	713.784196819346	825.236115593418	838.8126856351	1093.56260510806	692.358668093192	523.899189087483	662.538884229227	759.822357029126	846.238308868089
FBgn0039068	0.0013186544422833	0.00694061829906949	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	222.125224665725	168.329855363038	146.973890989946	205.05888228876	170.142396489492	159.827822533174	200.580913061271	172.585032425563	142.21614713752	184.746419640842	175.676467513568	144.310762085281
FBgn0039064	0.00562270469716409	0.0163942432170397	0.0418401656425924	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	7438.88122187817	6943.15403411411	8210.26563461077	7022.42631313475	7228.7772198343	7578.78596777875	7516.68472505883	6865.0490675946	8835.17814091845	7191.3074725714	6617.72387722292	8301.90952124205
FBgn0004395	0.0147809623565805	0.0299417562749385	0.0843660065452099	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2022.26506622753	1735.78850852853	1744.25910858758	1972.1509990613	1696.8747029567	1558.60465236252	2067.00330747886	1783.37866839748	1863.44981028721	2152.18961271257	1531.76033250746	1649.76063215893
FBgn0039084	2.63669558702454e-07	9.32945713327784e-05	0.000106879248575625	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1503.97287534084	1175.59398987412	1333.74582685704	2032.66017744159	2163.62897781825	2072.09403964995	1374.60252849334	1224.24353410648	1389.74455548356	1952.57853861787	2254.37043287115	2188.90563930954
FBgn0039081	0.00655859704776207	0.0179980429616082	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2407.51350275715	2567.48279389752	2799.26134908437	2801.35085093935	2830.55077796155	2562.91281381211	2078.33556245408	2398.0236084394	2645.63861954358	2931.52221050785	2836.78551975111	2642.61867530567
FBgn0039102	0.0351030466890855	0.0520498824107238	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2579.89193231545	2489.65286077267	2148.01497004272	3154.3210581577	2691.34336265196	2111.76761261918	2634.74928173704	2445.45926062654	2255.58992187964	3273.40926294665	2815.15048680609	2147.34413982898
FBgn0028475	0.0169682082372671	0.0328774387350002	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1168.47123391866	1206.3639634351	1223.09306984737	1225.87113237106	1278.3426046403	1268.42080435902	1197.81935088002	1142.49272927331	1164.91755817057	1291.10141542106	1316.27540437506	1243.38152612678
FBgn0051145	0.0331391376994534	0.0502534719292203	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6417.3365688582	5318.68042993856	4660.0859574226	5525.38441839277	7813.81230508961	6064.38901101052	6535.31144420537	5478.31319301727	5070.63306963115	5039.11785985883	7271.96727348035	6089.91415999886
FBgn0039135	0.0298994202433686	0.0471437661344034	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1553.71967044827	1443.47375969917	1229.00581258834	1509.36783848612	1312.91699537079	1284.29023354671	1528.72119615624	1514.91306240216	1302.9508774511	1431.25387170032	1285.98635825203	1279.17059512393
FBgn0016754	0.00616016765481799	0.0173374417810937	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2251.33170416406	2453.45289187739	2662.42358850753	1927.32938544627	2484.8068706567	2518.70511821783	2176.92618073843	2438.39437625824	2543.15933704742	1996.11074094703	2235.33160387954	2722.27821597674
